어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월,우편번호,시군구명,어린이집코드,어린이집유형,상세주소,전화번호,시설 위도(좌표값),시설 경도(좌표값),제공서비스
요한어린이집,B,우수,우수,보통,보통,2023-09-01,2237,중랑구,11260000215,민간,서울특별시 중랑구 면목로37길 37 (면목동),02-439-8696,37.57948182,127.0843891,일반
용마어린이집,A,우수,우수,우수,우수,2022-06-01,2201,중랑구,11260000073,국공립,서울특별시 중랑구 용마산로 393 (면목동),02-439-5595,37.58699309,127.0951646,"장애아통합,야간연장"
우남어린이집,A,우수,우수,우수,우수,2023-12-01,2068,중랑구,11260000457,국공립,"서울특별시 중랑구 봉화산로56길 51 101동 101호(신내동,우남푸르미아아파트)",02-3422-5790,37.60600409,127.0985345,야간연장
우리들어린이집,B,보통,우수,우수,우수,2020-09-01,2034,중랑구,11260000464,국공립,서울특별시 중랑구 공릉로4길 18-13 (묵동),02-973-0577,37.61262629,127.0791942,야간연장
우리어린이집,A,우수,우수,우수,우수,2022-07-01,2055,중랑구,11260000146,가정,"서울특별시 중랑구 신내역로 165 217동 304호(신내동, 우디안아파트)",02-2207-6888,37.6154634,127.1111519,일반
우주어린이집,A,우수,우수,우수,우수,2023-08-01,131786,중랑구,11260000281,가정,"서울특별시 중랑구 신내로19길 42 611동 102호(신내동, 신내대주아파트)",070-7715-7773,37.6153177,127.0911199,일반
유진어린이집,A,우수,우수,우수,우수,2021-08-01,2003,중랑구,11260000438,국공립,"서울특별시 중랑구 중랑천로 332 102동 106호(묵동, 한국아파트)",02-976-9066,37.61458282,127.0735614,야간연장
은솔어린이집,A,우수,우수,우수,우수,2020-03-01,2084,중랑구,11260000404,가정,"서울특별시 중랑구 신내로7나길 24 209동 103호(상봉동, 건영2차아파트)",02-433-3526,37.6007399,127.0917566,일반
은혜삐아제어린이집,A,우수,우수,우수,우수,2023-11-01,2240,중랑구,11260000140,민간,서울특별시 중랑구 답십리로81길 130 (면목동),02-435-5956,37.57693449,127.0853079,야간연장
이수어린이집,A,우수,우수,우수,우수,2023-12-01,2020,중랑구,11260000456,국공립,"서울특별시 중랑구 공릉로18길 59 105동107호(묵동,브라운스톤태릉아파트)",02-949-8915,37.61884821,127.0816219,야간연장
이화어린이집,A,우수,우수,우수,우수,2022-06-01,2247,중랑구,11260000236,국공립,서울특별시 중랑구 면목로27길 85 (면목동),02-432-4425,37.57397386,127.080809,야간연장
이화키즈어린이집,A,우수,우수,우수,우수,2023-08-01,2027,중랑구,11260000418,가정,"서울특별시 중랑구 신내로17길 39 714-101 (신내동, 진로아파트)",02-3422-1002,37.61307312,127.09344,일반
자람어린이집,A,우수,우수,우수,우수,2021-07-01,2196,중랑구,11260000437,국공립,"서울특별시 중랑구 사가정로71길 11 101동 101호(면목동, 용마2차한신아파트)",02-435-6806,37.56647,126.977963,야간연장
자연아이발트슐레어린이집,A,우수,우수,우수,우수,2023-08-01,2039,중랑구,11260000156,민간,서울특별시 중랑구 동일로154길 7-7 (묵동),02-977-2299,37.60930568,127.0784172,일반
자연어린이집,B,우수,우수,보통,우수,2023-11-01,2176,중랑구,11260000016,민간,서울특별시 중랑구 용마산로114길 4 (망우동),02-496-4446,37.59883209,127.101209,일반
작은숲어린이집,A,우수,우수,우수,우수,2022-12-01,2029,중랑구,11260000396,가정,"서울특별시 중랑구 숙선옹주로 91 408동 101호(묵동, 신내아파트)",02-3422-4291,37.61631732,127.0847554,일반
점프어린이집,A,우수,우수,우수,우수,2019-01-01,2139,중랑구,11260000116,민간,서울특별시 중랑구 동일로112길 21 (상봉동),02-495-8787,37.59304343,127.082076,야간연장
중랑경찰서어린이집,A,우수,우수,우수,우수,2023-07-01,2055,중랑구,11260000477,직장,서울특별시 중랑구 신내역로3길 40-10,02-3423-3330,37.6181093,127.1045806,일반
중랑구청직장어린이집,A,우수,우수,우수,우수,2022-06-01,2043,중랑구,11260000076,직장,"서울특별시 중랑구 봉화산로 179 (신내동, 중랑구청 1층)",02-3422-3687,37.60656494,127.0927252,"방과후 통합,야간연장"
참사랑어린이집,A,우수,우수,우수,우수,2023-01-01,2161,중랑구,11260000095,가정,서울특별시 중랑구 면목로74길 27 1층 (면목동),02-496-1412,37.58944779,127.0889899,일반
참새어린이집,A,우수,우수,우수,우수,2022-06-01,2067,중랑구,11260000176,가정,"서울특별시 중랑구 봉화산로 216 401동 106호(신내동, 동성아파트)",02-3421-0925,37.60678041,127.0965219,일반
참예은어린이집,A,우수,우수,우수,우수,2023-08-01,2137,중랑구,11260000091,민간,서울특별시 중랑구 동일로116길 47 (상봉동),02-435-0434,37.59470481,127.0835941,일반
책사랑어린이집,A,우수,우수,우수,우수,2019-01-01,2027,중랑구,11260000279,가정,"서울특별시 중랑구 신내로17길 41 706동 102호(신내동, 진로)",02-3421-1605,37.61412791,127.0932898,일반
천사어린이집,B,우수,우수,보통,우수,2022-04-01,2250,중랑구,11260000066,국공립,서울특별시 중랑구 사가정로64길 10-4 (면목동),02-2207-8004,37.5798689,127.0918057,"장애아통합,야간연장"
초록별어린이집,A,우수,우수,우수,우수,2020-03-01,2029,중랑구,11260000177,가정,"서울특별시 중랑구 숙선옹주로 91 ,406동 106호(묵동, 신내아파트)",02-3422-1117,37.61631732,127.0847554,일반
초롱어린이집,B,우수,우수,우수,우수,2022-06-01,2110,중랑구,11260000048,국공립,서울특별시 중랑구 중랑역로3길 28 (중화동),02-436-9439,37.59502196,127.0747863,"장애아통합,야간연장"
초원어린이집,A,우수,우수,우수,우수,2023-08-01,2071,중랑구,11260000238,민간,서울특별시 중랑구 용마산로125나길 15 (신내동),02-2209-4546,37.60361858,127.099695,일반
키움어린이집,A,우수,우수,우수,우수,2021-09-01,2040,중랑구,11260000206,가정,"서울특별시 중랑구 공릉로2라길 4 104동 101호(묵동, 묵동신안아파트)",02-910-8888,37.61267595,127.0808935,일반
키즈어울림어린이집,A,우수,우수,우수,우수,2021-09-01,2063,중랑구,11260000474,국공립,서울특별시 중랑구 양원역로 18 108동 107호 (망우동),02-433-3401,37.60185771,127.1095575,일반
태화어린이집,A,우수,우수,우수,우수,2022-03-01,2043,중랑구,11260000226,민간,서울특별시 중랑구 봉화산로 193 신내대명 아파트 단지내 (신내동),02-3421-1141,37.60754222,127.0939927,일반
포그니어린이집,B,우수,우수,보통,우수,2022-06-01,2079,중랑구,11260000039,가정,"서울특별시 중랑구 신내로7가길 31 101동 102호(상봉동, 동부건영아파트)",02-2208-4910,37.60219938,127.0942693,일반
푸르미어린이집,B,우수,우수,우수,보통,2020-02-01,2068,중랑구,11260000409,가정,"서울특별시 중랑구 봉화산로56길 51 102-104(신내동, 우남푸르미아파트)",02-3421-5005,37.60604262,127.0991287,일반
푸른솔몬테소리어린이집,B,보통,우수,우수,우수,2021-07-01,2089,중랑구,11260000259,민간,서울특별시 중랑구 봉화산로22길 14 (중화동),02-963-5004,37.60146063,127.0814585,일반
푸른숲어린이집,A,우수,우수,우수,우수,2021-01-01,2191,중랑구,11260000463,국공립,서울특별시 중랑구 용마산로94길 94 (면목동),02-2208-3004,37.58734254,127.1022504,야간연장
피노키오어린이집,A,우수,우수,우수,우수,2023-03-01,2075,중랑구,11260000041,민간,서울특별시 중랑구 봉화산로 146 LG쌍용아파트 1309동 1층(상봉동),02-6462-1232,37.60360789,127.0904022,일반
하늘빛어린이집,B,우수,우수,우수,보통,2023-01-01,2049,중랑구,11260000433,국공립,서울특별시 중랑구 봉화산로21길 14 (중화동),02-434-7117,37.60223724,127.0821111,야간연장
하늘숲어린이집,C,우수,우수,우수,개선필요,2022-12-01,2031,중랑구,11260000185,가정,서울특별시 중랑구 숙선옹주로3길 20-7 (묵동),02-978-5005,37.61510939,127.0799359,야간연장
하늘채어린이집,A,우수,우수,우수,우수,2023-01-01,2256,중랑구,11260000451,국공립,"서울특별시 중랑구 용마산로 210 102동(면목동,용마산하늘채)",02-491-0901,37.57185582,127.087072,야간연장
하람어린이집,A,우수,우수,우수,우수,2023-07-01,2055,중랑구,11260000430,국공립,"서울특별시 중랑구 신내역로1길 85 (신내동, 신내우디안1단지아파트 관리동)",02-3423-3733,37.61681035,127.1062936,"장애아통합,야간연장,시간제보육"
한내들어린이집,A,우수,우수,우수,우수,2022-06-01,2015,중랑구,11260000040,국공립,서울특별시 중랑구 동일로139라길 24 (중화동),02-434-2666,37.60416996,127.0749867,"야간연장,시간제보육"
한마음어린이집,A,우수,우수,우수,우수,2020-02-01,2248,중랑구,11260000117,민간,서울특별시 중랑구 동일로 501 (면목동),02-492-8111,37.57558049,127.0794645,일반
한신키즈어린이집,B,우수,우수,우수,보통,2020-09-01,2095,중랑구,11260000392,가정,"서울특별시 중랑구 동일로 752 102동 106호(중화동, 중화한신아파트)",02-432-0133,37.59709077,127.0818281,일반
한터어린이집,B,우수,우수,보통,우수,2023-07-01,2205,중랑구,11260000119,민간,서울특별시 중랑구 면목로56가길 21 (면목동),02-437-2672,37.58509337,127.0887961,일반
해뜨는어린이집,A,우수,우수,우수,우수,2023-09-01,2070,중랑구,11260000406,가정,"서울특별시 중랑구 봉화산로56길 123 4동 110호(신내동, 중앙하이츠아파트)",02-433-7117,37.60329332,127.0985272,일반
해바라기어린이집,B,우수,우수,보통,우수,2020-06-01,2141,중랑구,11260000030,민간,서울특별시 중랑구 봉우재로20길 45 (면목동),02-491-2323,37.58945122,127.0809482,야간연장
해오름어린이집,B,우수,우수,우수,보통,2022-01-01,2219,중랑구,11260000057,민간,서울특별시 중랑구 면목로65길 13 (면목동),02-2207-7727,37.58651209,127.0873431,야간연장
햇살가득어린이집,B,우수,우수,보통,우수,2023-02-01,2145,중랑구,11260000118,민간,서울특별시 중랑구 겸재로29길 32 (면목동),02-434-1253,37.5891082,127.0852755,일반
햇살아래 보듬이나눔이 어린이집,A,우수,우수,우수,우수,2021-07-01,2262,중랑구,11260000442,국공립,서울특별시 중랑구 신내역로 131 (신내동),02-3423-0150,37.61474285,127.1128056,"장애아통합,야간연장,24시간,시간제보육"
행복어린이집,A,우수,우수,우수,우수,2023-08-01,2057,중랑구,11260000488,국공립,서울특별시 중랑구 양원역로 92 (망우동),02-2208-1891,37.6091628,127.106751,일반
행복한어린이집,B,우수,우수,보통,우수,2022-01-01,2134,중랑구,11260000102,가정,"서울특별시 중랑구 겸재로3길 8 101호(면목동, 대경빌라)",02-433-1345,37.58622927,127.0766977,일반
혜성어린이집,A,우수,우수,우수,우수,2022-06-01,2050,중랑구,11260000069,국공립,서울특별시 중랑구 동일로136나길 29-6 (중화동),02-439-5431,37.60371261,127.0824217,야간연장
혜원어린이집,A,우수,우수,우수,우수,2023-07-01,2175,중랑구,11260000055,민간,서울특별시 중랑구 상봉로16가길 14 (망우동),02-433-4845,37.59192519,127.0953733,야간연장
화랑어린이집,A,우수,우수,우수,우수,2022-01-01,2030,중랑구,11260000443,국공립,"서울특별시 중랑구 숙선옹주로 45 108동(묵동, e편한세상 화랑대)",02-979-7802,37.61570841,127.0827104,"장애아통합,야간연장"
101경비단 어린이집,A,우수,우수,우수,우수,2023-08-01,2812,성북구,11290000651,직장,서울특별시 성북구 정릉로10라길 18-5,02-911-2101,37.60555982,126.9994338,일반
KIST숲속 어린이집,A,우수,우수,우수,우수,2020-12-01,2792,성북구,11290000601,직장,서울특별시 성북구 화랑로14길 5 .,02-958-7051,37.56647,126.977963,일반
SK키즈몬테소리어린이집,A,우수,우수,우수,우수,2023-05-01,2863,성북구,11290000620,국공립,"서울특별시 성북구 삼선동3가 삼선교로16길 35 , 관리동 1층",02-461-3510,37.56647,126.977963,일반
가람어린이집,A,우수,우수,우수,우수,2019-09-01,2825,성북구,11290000543,국공립,서울특별시 성북구 흥천사길 49-23 적조사,02-925-5556,37.59838844,127.0074281,야간연장
가온누리어린이집,A,우수,우수,우수,우수,2019-12-01,2727,성북구,11290000636,국공립,서울특별시 성북구 숭인로 50 122동 1층,02-988-5100,37.61088179,127.0260577,야간연장
가온어린이집,A,우수,우수,우수,우수,2022-04-01,2740,성북구,11290000562,가정,"서울특별시 성북구 오패산로3길 17 101동 101호(하월곡동, 동신아파트)",02-909-3302,37.60459251,127.0345451,일반
경동어린이집,A,우수,우수,우수,우수,2023-12-01,2853,성북구,11290000590,국공립,서울특별시 성북구 안암동3가 고려대로14길 42 경동어린이집,02-921-9739,37.58480779,127.0227681,일반
고려대학교 서울캠퍼스 어린이집,A,우수,우수,우수,우수,2023-08-01,2841,성북구,11290000600,직장,서울특별시 성북구 안암동5가 안암로 145 안암동 5가 산 1-92번지,02-3290-1793,37.59112201,127.0304582,일반
고려대학교의료원 안암병원 어린이집,A,우수,우수,우수,우수,2020-02-01,2841,성북구,11290000219,직장,서울특별시 성북구 안암로 145 (안암동5가 산1-61),02-921-6585,37.59107925,127.0303279,일반
구름나무어린이집,B,우수,우수,보통,우수,2022-01-01,2755,성북구,11290000169,민간,서울특별시 성북구 장위로 51 (장위동),02-915-6076,37.61420651,127.0423307,야간연장
그린나래어린이집,A,우수,우수,우수,우수,2020-07-01,2760,성북구,11290000639,국공립,서울특별시 성북구 한천로 713 506동 1층,02-6949-1609,37.62005465,127.0511533,일반
금호힐어린이집,B,우수,우수,우수,보통,2021-03-01,2807,성북구,11290000591,민간,서울특별시 성북구 동소문로34길 73,02-929-3412,37.60095174,127.0228613,일반
길음빛어린이집,A,우수,우수,우수,우수,2022-07-01,2724,성북구,11290000048,국공립,서울특별시 성북구 길음로 92 (길음동),02-942-4881,37.61046755,127.0194396,"장애아통합,야간연장"
길음성가어린이집,A,우수,우수,우수,우수,2022-09-01,2721,성북구,11290000535,국공립,서울특별시 성북구 길음로9길 50,02-941-3391,37.60269641,127.0209503,일반
까꿍 어린이집,A,우수,우수,우수,우수,2023-03-01,2721,성북구,11290000531,가정,"서울특별시 성북구 길음로9길 50 901동 102호(길음동, 길음뉴타운9단지아파트)",070-4233-8201,37.60269641,127.0209503,일반
꼬마숲햇살 어린이집,A,우수,우수,우수,우수,2023-12-01,2807,성북구,11290000249,가정,"서울특별시 성북구 동소문로34길 24 103동 103호(돈암동, 삼성아파트)",02-6318-0103,37.59904995,127.0233877,일반
