어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월,우편번호,시군구명,어린이집코드,어린이집유형,상세주소,전화번호,시설 위도(좌표값),시설 경도(좌표값),제공서비스
경동어린이집,A,우수,우수,우수,우수,2023-12-01,2853,성북구,11290000590,국공립,서울특별시 성북구 안암동3가 고려대로14길 42 경동어린이집,02-921-9739,37.5848077877312,127.02276809800227,일반
고려대학교 서울캠퍼스 어린이집,A,우수,우수,우수,우수,2023-08-01,2841,성북구,11290000600,직장,서울특별시 성북구 안암동5가 안암로 145 안암동 5가 산 1-92번지,02-3290-1793,37.59112201233908,127.03045815874472,일반
고려대학교의료원 안암병원 어린이집,A,우수,우수,우수,우수,2020-02-01,2841,성북구,11290000219,직장,서울특별시 성북구 안암로 145 (안암동5가 산1-61),02-921-6585,37.59107924874474,127.03032792993572,일반
구름나무어린이집,B,우수,우수,보통,우수,2022-01-01,2755,성북구,11290000169,민간,서울특별시 성북구 장위로 51 (장위동),02-915-6076,37.61420651,127.0423307,야간연장
그린나래어린이집,A,우수,우수,우수,우수,2020-07-01,2760,성북구,11290000639,국공립,서울특별시 성북구 한천로 713 506동 1층,02-6949-1609,37.62005465275997,127.05115328162692,일반
금호힐어린이집,B,우수,우수,우수,보통,2021-03-01,2807,성북구,11290000591,민간,서울특별시 성북구 동소문로34길 73,02-929-3412,37.60095174255774,127.02286134582096,일반
길음빛어린이집,A,우수,우수,우수,우수,2022-07-01,2724,성북구,11290000048,국공립,서울특별시 성북구 길음로 92 (길음동),02-942-4881,37.61046755,127.0194396,"장애아통합,야간연장"
길음성가어린이집,A,우수,우수,우수,우수,2022-09-01,2721,성북구,11290000535,국공립,서울특별시 성북구 길음로9길 50,02-941-3391,37.60269641493009,127.02095030587024,일반
까꿍 어린이집,A,우수,우수,우수,우수,2023-03-01,2721,성북구,11290000531,가정,"서울특별시 성북구 길음로9길 50 901동 102호(길음동, 길음뉴타운9단지아파트)",070-4233-8201,37.60269641493009,127.02095030587024,일반
꼬마숲햇살 어린이집,A,우수,우수,우수,우수,2023-12-01,2807,성북구,11290000249,가정,"서울특별시 성북구 동소문로34길 24 103동 103호(돈암동, 삼성아파트)",02-6318-0103,37.59904995,127.0233877,일반
꿈꾸는어린이집,A,우수,우수,우수,우수,2021-09-01,2819,성북구,11290000612,국공립,서울특별시 성북구 북악산로 813 105-108,02-943-7386,37.60098397985916,127.01582561159312,일반
꿈땅어린이집,B,우수,우수,보통,우수,2022-07-01,2769,성북구,11290000236,법인?단체등,서울특별시 성북구 장월로 28 .,02-911-3920,37.6089307612,127.0475305838,일반
꿈보어린이집,B,우수,우수,보통,우수,2023-03-01,2828,성북구,11290000268,가정,"서울특별시 성북구 북악산로 844 103동 103호(돈암동, 돈암이수브라운스톤아파트)",02-6218-0808,37.59761746,127.0178677,일반
꿈빛 어린이집,A,우수,우수,우수,우수,2023-05-01,2802,성북구,11290000645,국공립,서울특별시 성북구 종암로21길 127 101동 101호,02-6227-4960,37.60251073720036,127.0296927379172,일반
꿈사랑어린이집,A,우수,우수,우수,우수,2022-08-01,2804,성북구,11290000610,국공립,서울특별시 성북구 종암로23길 35 202-102,02-6408-3331,37.56647,126.977963,일반
꿈에그린어린이집,A,우수,우수,우수,우수,2021-01-01,2820,성북구,11290000592,민간,"서울특별시 성북구 아리랑로19가길 21 ,관리동(정릉동,꿈에그린아파트)",02-915-0565,37.60185793991019,127.01201288385272,일반
꿈의숲어린이집,A,우수,우수,우수,우수,2023-05-01,2749,성북구,11290000623,국공립,"서울특별시 성북구 오패산로16가길 40 , 관리동 1층",02-9772-9155,37.56647,126.977963,일반
꿈의숲코오롱하늘채어린이집,A,우수,우수,우수,우수,2023-12-01,2757,성북구,11290000632,민간,서울특별시 성북구 돌곶이로 220,02-909-2700,37.61962998938885,127.04585051229348,일반
꿈초롱어린이집,A,우수,우수,우수,우수,2021-09-01,2716,성북구,11290000609,국공립,서울특별시 성북구 서경로 31 104-103,02-971-3248,37.6068815899,127.0144327382,일반
꿈터어린이집,A,우수,우수,우수,우수,2023-02-01,2720,성북구,11290000528,민간,서울특별시 성북구 길음로 33 래미안아파트 관리동,02-909-5277,37.60651554557701,127.0192837606346,일반
나리어린이집,A,우수,우수,우수,우수,2020-01-01,2787,성북구,11290000194,국공립,서울특별시 성북구 화랑로 242-5,02-960-3385,37.61015732,127.056657,"영아전담,야간연장"
노벨어린이집,A,우수,우수,우수,우수,2022-12-01,2812,성북구,11290000205,법인?단체등,서울특별시 성북구 정릉로8길 40-20,02-943-1145,37.60838102,126.9970633,일반
느티나무어린이집,A,우수,우수,우수,우수,2023-08-01,2825,성북구,11290000579,국공립,서울특별시 성북구 흥천사길 29,02-927-1400,37.59840560335007,127.00910436684704,일반
다솔어린이집,A,우수,우수,우수,우수,2021-09-01,2732,성북구,11290000049,국공립,서울특별시 성북구 삼양로2길 55 (길음동),02-982-8363,37.60879055,127.0247463,"장애아통합,야간연장"
다솜어린이집,A,우수,우수,우수,우수,2020-03-01,2875,성북구,11290000293,가정,"서울특별시 성북구 삼선동2가 보문로29다길 31 115동 102호(삼선동2가, 대우푸르지오아파트)",02-741-7142,37.58350407,127.0133817,일반
다윗어린이집,A,우수,우수,우수,우수,2023-03-01,2849,성북구,11290000206,국공립,서울특별시 성북구 고려대로7길 120 돈암성당 내 (동선동2가),02-925-3224,37.59001714,127.0177491,야간연장
달빛하나어린이집,B,우수,우수,우수,보통,2022-08-01,2753,성북구,11290000064,국공립,서울특별시 성북구 장월로3길 47 (상월곡동),02-912-2546,37.60918785,127.0454576,"장애아통합,야간연장"
대림어린이집,A,우수,우수,우수,우수,2019-11-01,2723,성북구,11290000588,국공립,서울특별시 성북구 길음로 118 길음뉴타운대림아파트 관리동 1층(길음동),02-913-6058,37.61282046453349,127.01771390264716,일반
돈암2동 어린이집,A,우수,우수,우수,우수,2022-08-01,2831,성북구,11290000059,국공립,서울특별시 성북구 성북로4길 52 한진아파트 406동 (돈암동),02-924-6778,37.5947883,127.0104357,"장애아통합,야간연장"
돈암이수어린이집,A,우수,우수,우수,우수,2023-12-01,2828,성북구,11290000296,가정,"서울특별시 성북구 북악산로 844 102동 102호(돈암동, 돈암이수브라운스톤아파트)",02-6221-5857,37.59761746,127.0178677,일반
돈암하늘채어린이집,A,우수,우수,우수,우수,2023-08-01,2826,성북구,11290000619,국공립,서울특별시 성북구 아리랑로 75 관리동 1층,02-924-7007,37.5988304358,127.013624921,일반
동부어린이집,A,우수,우수,우수,우수,2022-08-01,2806,성북구,11290000155,민간,서울특별시 성북구 정릉로 388 동부센트레빌아파트 관리동 (돈암동),02-927-0185,37.60216494,127.026236,일반
동선어린이집,A,우수,우수,우수,우수,2022-07-01,2830,성북구,11290000061,국공립,서울특별시 성북구 아리랑로 27-24,02-923-1745,37.59536304,127.0151615,야간연장
동심삐아제어린이집,A,우수,우수,우수,우수,2019-12-01,2726,성북구,11290000593,국공립,"서울특별시 성북구 숭인로2길 61 101동 103호(길음동, 동부센트레빌아파트)",02-983-7330,37.60935214513754,127.02497498973968,일반
동아 어린이집,B,보통,우수,우수,우수,2023-11-01,2753,성북구,11290000028,가정,"서울특별시 성북구 장월로1길 28 110동 104호(상월곡동, 동아에코빌아파트)",02-942-0380,37.60753187090016,127.04608940852226,일반
동아라온어린이집,A,우수,우수,우수,우수,2023-07-01,2753,성북구,11290000628,국공립,서울특별시 성북구 장월로1길 28 단지내 1층,02-6224-7942,37.60776318034991,127.04497259778427,일반
두산비쥬어린이집,A,우수,우수,우수,우수,2021-08-01,2750,성북구,11290000273,민간,서울특별시 성북구 오패산로 46 두산위브아파트 관리동 1층,02-919-3010,37.60693556,127.0386117,일반
두산위브 어린이집,B,보통,우수,보통,우수,2022-07-01,2715,성북구,11290000529,민간,서울특별시 성북구 길음로13길 22 길음뉴타운 두산위브아파트 관리동 (길음동),02-915-5650,37.60961064,127.0186773,일반
드림어린이집,A,우수,우수,우수,우수,2021-02-01,2807,성북구,11290000029,가정,"서울특별시 성북구 동소문로34길 24 106동 109호(돈암동, 삼성아파트)",02-779-7795,37.598944230398416,127.02339522062933,일반
라파엘엔젤어린이집,A,우수,우수,우수,우수,2022-03-01,2712,성북구,11290000604,국공립,"서울특별시 성북구 솔샘로24길 15 105동 102호(정릉동, 정릉E-편한세상아파트)",02-916-9878,37.56647,126.977963,일반
래미안베베어린이집,B,우수,우수,보통,보통,2021-07-01,2760,성북구,11290000548,가정,"서울특별시 성북구 한천로 713 503동 101호(장위동, 래미안장위퍼스트하이)",02-6061-0403,37.61982938134162,127.05120976271807,일반
래미안숲어린이집,A,우수,우수,우수,우수,2023-03-01,2790,성북구,11290000624,국공립,"서울특별시 성북구 화랑로 214 , 관리동 1층(석관동)",02-966-1466,37.60821297760417,127.05463195512944,일반
래미안어린이집,A,우수,우수,우수,우수,2023-08-01,2721,성북구,11290000175,민간,서울특별시 성북구 길음로9길 40 삼성래미안1차아파트 (길음동),02-919-8086,37.60585,127.02099,일반
루나밸리어린이집,A,우수,우수,우수,우수,2019-01-01,2794,성북구,11290000635,국공립,서울특별시 성북구 월곡로14길 26 관리동,02-913-7475,37.60023176612429,127.04264662038756,일반
루첸키즈빌어린이집,A,우수,우수,우수,우수,2020-02-01,2757,성북구,11290000369,민간,서울특별시 성북구 월계로36길 27 꿈의숲대명루첸아파트 102동 1층 (장위동),02-919-1155,37.620362,127.0470717,일반
리슈빌어린이집,A,우수,우수,우수,우수,2023-08-01,2851,성북구,11290000652,국공립,서울특별시 성북구 보문로26길 17,02-911-6227,37.56647,126.977963,야간연장
모난어린이집,A,우수,우수,우수,우수,2021-03-01,2769,성북구,11290000202,민간,서울특별시 성북구 화랑로19길 67 (장위동),02-915-3901,37.60945495,127.0506438,일반
모래와어린이집,A,우수,우수,우수,우수,2021-01-01,2831,성북구,11290000575,가정,"서울특별시 성북구 성북로4길 52 203동 102호(돈암동, 한신한진아파트)",02-6205-3397,37.59447334438805,127.01270467916952,일반
목화어린이집,A,우수,우수,우수,우수,2022-06-01,2748,성북구,11290000050,국공립,서울특별시 성북구 오패산로4길 39-1,02-914-0709,37.60440056,127.0400022,"장애아통합,야간연장"
미예뜰 어린이집,A,우수,우수,우수,우수,2022-09-01,2720,성북구,11290000532,민간,서울특별시 성북구 길음로 33 삼성래미안 814동(관리동),02-909-5453,37.60505,127.022026,일반
바다어린이집,A,우수,우수,우수,우수,2022-08-01,2827,성북구,11290000607,국공립,서울특별시 성북구 북악산로 828 101-106,02-942-0279,37.6001888663,127.015745042,일반
바다의 별어린이집,D,보통,우수,개선필요,개선필요,2022-08-01,2812,성북구,11290000148,법인?단체등,서울특별시 성북구 정릉로10라길 31 (정릉동),02-941-8918,37.60518126,127.0010769,일반
바람아래발도르프어린이집,A,우수,우수,우수,우수,2021-03-01,2721,성북구,11290000643,협동,서울특별시 성북구 길음로9길 40 108동 101호,02-942-5090,37.60572346309294,127.02124985032636,일반
밤비어린이집,A,우수,우수,우수,우수,2021-08-01,2780,성북구,11290000101,가정,"서울특별시 성북구 화랑로48길 16 107동 104호(석관동, 두산아파트)",02-957-8035,37.61263317,127.0687712,야간연장
베들레헴 어린이집,C,우수,우수,우수,개선필요,2023-01-01,2880,성북구,11290000257,사회복지법인,서울특별시 성북구 창경궁로35다길 108 (성북동),02-3676-7705,37.59241721,127.0010743,"야간연장,휴일보육,24시간"
베베스쿨 어린이집,A,우수,우수,우수,우수,2023-08-01,2801,성북구,11290000073,가정,"서울특별시 성북구 정릉로 404 103동 106호(돈암동, 현대아파트)",02-929-1008,37.60417189,127.0284647,야간연장
별초롱 어린이집,A,우수,우수,우수,우수,2022-08-01,2725,성북구,11290000303,민간,서울특별시 성북구 길음로 16 래미안3차 관리동 1층,02-915-7769,37.607086,127.02328,일반
보문제일어린이집,B,우수,우수,우수,우수,2022-09-01,2873,성북구,11290000577,국공립,서울특별시 성북구 보문동6가 보문로13길 32,02-928-7768,37.57996766225345,127.02023070970831,야간연장
북악어린이집,A,우수,우수,우수,우수,2022-08-01,2709,성북구,11290000239,국공립,서울특별시 성북구 솔샘로6마길 5 (정릉동),02-912-1644,37.609738,127.007832,"장애아통합,야간연장"
사랑나무 어린이집,A,우수,우수,우수,우수,2022-09-01,2740,성북구,11290000212,가정,"서울특별시 성북구 오패산로3길 17 103동 103호(하월곡동, 동신아파트)",02-942-0179,37.60443809,127.0353232,일반
사랑어린이집,A,우수,우수,우수,우수,2021-07-01,2712,성북구,11290000019,가정,"서울특별시 성북구 솔샘로 120 124동 105호(정릉동, 풍림아이원)",02-913-8931,37.61711236147119,127.00959935767573,야간연장
산들어린이집,A,우수,우수,우수,우수,2023-03-01,2719,성북구,11290000030,가정,"서울특별시 성북구 정릉로 305 101동 103호(정릉동, 경남아파트)",02-6231-6997,37.60427936,127.0171777,일반
삼보어린이집,B,우수,우수,보통,우수,2023-02-01,2748,성북구,11290000071,가정,서울특별시 성북구 화랑로13길 79-10,02-915-0507,37.60682666,127.040842,일반
삼선뜰어린이집,A,우수,우수,우수,우수,2022-06-01,2863,성북구,11290000053,국공립,서울특별시 성북구 보문로29길 86 (삼선동3가),02-747-6776,37.58638773,127.013638,야간연장
삼선어린이집,A,우수,우수,우수,우수,2023-03-01,2877,성북구,11290000044,국공립,서울특별시 성북구 삼선교로4길 147 (삼선동1가),02-763-3415,37.58176947,127.0091736,야간연장
삼선예일어린이집,A,우수,우수,우수,우수,2023-05-01,2875,성북구,11290000626,국공립,"서울특별시 성북구 보문로29다길 31 , 관리동 1층",02-742-6371,37.58341274331993,127.01286130124342,일반
삼성새싹어린이집,A,우수,우수,우수,우수,2023-01-01,2794,성북구,11290000324,가정,"서울특별시 성북구 월곡로14길 26 106동 101호(하월곡동, 월곡래미안루나밸리아파트)",02-917-2223,37.59905344,127.0421739,일반
삼성해맑은 어린이집,A,우수,우수,우수,우수,2023-05-01,2799,성북구,11290000524,가정,"서울특별시 성북구 종암로24가길 80 101동 103호(종암동, 래미안라센트아파트)",02-911-7004,37.5993148428,127.0392262561,일반
